grower_label,site_key,location_id,location_name,iso_year,iso_week,week_start,risk_score,risk_score_raw,clim_score,risk_vs_clim,risk_band,count_dinophysis,y_dinophysis,y_dinophysis_nowcast,dsp_closure_risk,sst,ssta,status,role,split,latitude,longitude
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,37,2018-09-10,0.020761245674740483,0.024827747834413584,0.1465149359886202,-0.12575369031387973,Lower,0.0,0,0,0.16960651289009496,13.56,-1.6377651515151506,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,37,2018-09-10,0.022222222222222223,0.03563150863842859,0.1465149359886202,-0.12429271376639797,Lower,80.0,0,0,0.2665274878218511,13.56,-1.6377651515151506,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,37,2018-09-10,0.028037383177570093,0.087592098585656,0.1465149359886202,-0.1184775528110501,Lower,40.0,0,0,,13.64,-1.607765151515153,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,37,2018-09-10,0.022222222222222223,0.05581400086805931,0.1465149359886202,-0.12429271376639797,Lower,0.0,0,0,0.25308641975308643,13.2,-1.9299242424242422,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,37,2018-09-10,0.028037383177570093,0.08973367699516055,0.1465149359886202,-0.1184775528110501,Lower,40.0,0,0,0.6908212560386473,13.64,-1.607765151515153,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,38,2018-09-17,0.022222222222222223,0.05575370310646223,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.6908212560386473,14.35,-0.47469696969696784,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,38,2018-09-17,0.022222222222222223,0.05899068175634744,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.1423948220064725,14.35,-0.47469696969696784,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,38,2018-09-17,0.022222222222222223,0.06485358576083487,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,0.16960651289009496,14.35,-0.47469696969696784,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,38,2018-09-17,0.022222222222222223,0.06362067567226438,0.1334355828220859,-0.11121336059986367,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,38,2018-09-17,0.022222222222222223,0.07515342561733677,0.1334355828220859,-0.11121336059986367,Lower,40.0,0,0,0.2665274878218511,14.35,-0.47469696969696784,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,38,2018-09-17,0.050505050505050504,0.12910329577580545,0.1334355828220859,-0.0829305323170354,Lower,0.0,0,0,0.2665274878218511,14.18,-0.7057954545454557,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,38,2018-09-17,0.048458149779735685,0.10361393033018994,0.1334355828220859,-0.08497743304235021,Lower,0.0,0,0,0.1423948220064725,14.13,-0.6400378787878775,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,38,2018-09-17,0.0673758865248227,0.14196444005608777,0.1334355828220859,-0.0660596962972632,Lower,0.0,0,0,0.5508474576271186,14.18,-0.7057954545454557,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,39,2018-09-24,0.022222222222222223,0.04451736266271166,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.5289256198347108,13.79,-0.6498863636363641,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,39,2018-09-24,0.022222222222222223,0.04932095064797982,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.09352517985611511,13.79,-0.6498863636363641,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,39,2018-09-24,0.022222222222222223,0.051833593438567784,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.1423948220064725,13.79,-0.6498863636363641,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,39,2018-09-24,0.022222222222222223,0.06536044857977867,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,39,2018-09-24,0.022222222222222223,0.06169821851344889,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.2665274878218511,13.79,-0.6498863636363641,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,39,2018-09-24,0.022222222222222223,0.07295373262227318,0.12111801242236025,-0.09889579020013803,Lower,40.0,0,0,0.2665274878218511,13.72,-0.7850757575757576,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,39,2018-09-24,0.022222222222222223,0.06060197368895659,0.12111801242236025,-0.09889579020013803,Lower,0.0,0,0,0.1423948220064725,13.6,-0.7870075757575759,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,39,2018-09-24,0.028037383177570093,0.08490630369432879,0.12111801242236025,-0.09308062924479016,Lower,0.0,0,0,0.532201005771859,13.72,-0.7850757575757576,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,40,2018-10-01,0.022222222222222223,0.036097979017303286,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.4405797101449275,13.64,-0.49488636363636296,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,40,2018-10-01,0.020761245674740483,0.02785054834694128,0.0975609756097561,-0.07679972993501562,Lower,0.0,0,0,0.0703125,13.64,-0.49488636363636296,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,40,2018-10-01,0.020761245674740483,0.029303101858601514,0.0975609756097561,-0.07679972993501562,Lower,40.0,0,0,0.0703125,13.64,-0.49488636363636296,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,40,2018-10-01,0.022222222222222223,0.06548742640630253,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,40,2018-10-01,0.022222222222222223,0.053699554779266974,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.25308641975308643,13.64,-0.49488636363636296,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,40,2018-10-01,0.028037383177570093,0.0984496042281679,0.0975609756097561,-0.069523592432186,Lower,0.0,0,0,0.2665274878218511,13.73,-0.4472348484848485,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,40,2018-10-01,0.022222222222222223,0.0725761999335533,0.0975609756097561,-0.07533875338753387,Lower,0.0,0,0,0.1423948220064725,13.65,-0.42231060606060566,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,40,2018-10-01,0.048458149779735685,0.10768879573445286,0.0975609756097561,-0.049102825830020416,Lower,0.0,0,0,,13.73,-0.4472348484848485,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,41,2018-10-08,0.020761245674740483,0.024692512288974004,0.0856269113149847,-0.06486566564024422,Lower,0.0,0,0,0.5289256198347108,13.62,-0.23680608365019218,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,41,2018-10-08,0.020761245674740483,0.02032937843186901,0.0856269113149847,-0.06486566564024422,Lower,0.0,0,0,0.0703125,13.62,-0.23680608365019218,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,41,2018-10-08,0.005050505050505051,0.01948409613491774,0.0856269113149847,-0.08057640626447965,Lower,0.0,0,0,0.0703125,13.62,-0.23680608365019218,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,41,2018-10-08,0.022222222222222223,0.06957948316463267,0.0856269113149847,-0.06340468909276248,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,41,2018-10-08,0.022222222222222223,0.03750320902208319,0.0856269113149847,-0.06340468909276248,Lower,0.0,0,0,0.25308641975308643,13.62,-0.23680608365019218,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,41,2018-10-08,0.022222222222222223,0.05597040060823619,0.0856269113149847,-0.06340468909276248,Lower,0.0,0,0,0.4405797101449275,13.36,-0.5390494296577941,active,nmp_core,train,53.45944,-10.07
Clifden,clifden,650,Cliffden Outer,2018,41,2018-10-08,0.022222222222222223,0.0715921480404532,0.0856269113149847,-0.06340468909276248,Lower,0.0,0,0,0.6908212560386473,13.36,-0.5390494296577941,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,42,2018-10-15,0.005025125628140704,0.01100725062972138,0.04186046511627907,-0.036835339488138365,Lower,0.0,0,0,0.5289256198347108,13.36,-0.1931558935361224,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,42,2018-10-15,0.005025125628140704,0.01028340648661463,0.04186046511627907,-0.036835339488138365,Lower,0.0,0,0,0.0703125,13.36,-0.1931558935361224,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,42,2018-10-15,0.005050505050505051,0.01413416006467379,0.04186046511627907,-0.03680996006577402,Lower,0.0,0,0,0.0703125,13.36,-0.1931558935361224,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,42,2018-10-15,0.020761245674740483,0.025911583340803578,0.04186046511627907,-0.021099219441538586,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,42,2018-10-15,0.020761245674740483,0.023171870965678153,0.04186046511627907,-0.021099219441538586,Lower,0.0,0,0,0.25308641975308643,13.36,-0.1931558935361224,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,42,2018-10-15,0.022222222222222223,0.03915803385623564,0.04186046511627907,-0.019638242894056846,Lower,0.0,0,0,0.4405797101449275,13.24,-0.3629277566539919,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,42,2018-10-15,0.020761245674740483,0.02615719740346387,0.04186046511627907,-0.021099219441538586,Lower,0.0,0,0,,13.23,-0.29646387832699617,active,nmp_nearby,train,53.50917,-10.07139
Ballynakill,ballynakill,163,Ballynakill,2018,43,2018-10-22,0.0005931198102016608,0.0017001715455649629,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.6908212560386473,12.35,-0.8685984848484853,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,43,2018-10-22,0.0005931198102016608,0.002562766104051586,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.0703125,12.35,-0.8685984848484853,active,nmp_core,train,53.6,-9.75528
Rosmuc,rosmuc,174,Rosmuc,2018,43,2018-10-22,0.0005931198102016608,0.0052368432937958415,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,43,2018-10-22,0.0005931198102016608,0.004062184508189948,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.25308641975308643,12.35,-0.8685984848484853,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,43,2018-10-22,0.0005931198102016608,0.0067612757526463695,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,0.5289256198347108,12.6,-0.6673863636363642,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,43,2018-10-22,0.0005931198102016608,0.004106375638374761,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,,12.4,-0.7940909090909081,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,43,2018-10-22,0.0005931198102016608,0.005432407754165636,0.012110726643598616,-0.011517606833396955,Lower,0.0,0,0,,12.6,-0.6673863636363642,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,44,2018-10-29,0.0,0.0010320906803230276,0.005291005291005291,-0.005291005291005291,Lower,0.0,0,0,0.6908212560386473,12.31,-0.4911363636363628,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,44,2018-10-29,0.0005931198102016608,0.0015468291675991147,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.0703125,12.31,-0.4911363636363628,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,44,2018-10-29,0.0005931198102016608,0.0017698673762568233,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.09352517985611511,12.31,-0.4911363636363628,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,44,2018-10-29,0.0005931198102016608,0.0028772870763881936,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,44,2018-10-29,0.0005931198102016608,0.0022271910876581354,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.25308641975308643,12.31,-0.4911363636363628,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,44,2018-10-29,0.0005931198102016608,0.002580423380446172,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.5289256198347108,12.34,-0.504999999999999,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,44,2018-10-29,0.0005931198102016608,0.0020799694547017824,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.2665274878218511,12.24,-0.535757575757577,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,44,2018-10-29,0.0005931198102016608,0.002236115796153156,0.005291005291005291,-0.00469788548080363,Lower,0.0,0,0,0.6908212560386473,12.34,-0.504999999999999,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,45,2018-11-05,0.0,0.0013490269818386138,0.012612612612612612,-0.012612612612612612,Lower,0.0,0,0,0.5508474576271186,11.25,-1.1217424242424254,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,45,2018-11-05,0.0005931198102016608,0.0019716245586793566,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,0.1423948220064725,11.25,-1.1217424242424254,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,45,2018-11-05,0.0005931198102016608,0.0023366817017228723,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,0.16960651289009496,11.25,-1.1217424242424254,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,45,2018-11-05,0.0005931198102016608,0.004067297660666276,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,45,2018-11-05,0.0005931198102016608,0.002305013339259121,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,0.2665274878218511,11.25,-1.1217424242424254,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,45,2018-11-05,0.0005931198102016608,0.0028529233822568783,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,0.2665274878218511,11.53,-0.9006818181818179,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,45,2018-11-05,0.0005931198102016608,0.0025771644724155865,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,,11.35,-1.0178787878787894,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,45,2018-11-05,0.0005931198102016608,0.0023287891949142904,0.012612612612612612,-0.012019492802410952,Lower,0.0,0,0,,11.53,-0.9006818181818179,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,46,2018-11-12,0.0,0.0008281068961207373,0.011986301369863013,-0.011986301369863013,Lower,0.0,0,0,0.4482758620689655,11.48,-0.4531060606060606,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,46,2018-11-12,0.0,0.0013369293202517842,0.011986301369863013,-0.011986301369863013,Lower,0.0,0,0,0.0703125,11.48,-0.4531060606060606,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,46,2018-11-12,0.0005931198102016608,0.0015846557375739673,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,0.1423948220064725,11.48,-0.4531060606060606,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,46,2018-11-12,0.0005931198102016608,0.0043481160108820634,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,46,2018-11-12,0.0005931198102016608,0.0017298486995828393,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,0.25308641975308643,11.48,-0.4531060606060606,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,46,2018-11-12,0.0005931198102016608,0.0015950937648391314,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,0.25308641975308643,11.71,-0.3241287878787862,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,46,2018-11-12,0.0,0.001355752237586689,0.011986301369863013,-0.011986301369863013,Lower,0.0,0,0,0.25308641975308643,11.68,-0.27571969696969667,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,46,2018-11-12,0.0005931198102016608,0.0018072544473406787,0.011986301369863013,-0.011393181559661352,Lower,0.0,0,0,0.2665274878218511,11.71,-0.3241287878787862,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,47,2018-11-19,0.0,0.000869929122201745,0.008944543828264758,-0.008944543828264758,Lower,0.0,0,0,0.2665274878218511,10.36,-1.151136363636363,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,47,2018-11-19,0.0,0.0012464786142253675,0.008944543828264758,-0.008944543828264758,Lower,0.0,0,0,0.0703125,10.36,-1.151136363636363,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,47,2018-11-19,0.0005931198102016608,0.0016319241623358183,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,0.0703125,10.36,-1.151136363636363,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,47,2018-11-19,0.0005931198102016608,0.004495101273700235,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,47,2018-11-19,0.0005931198102016608,0.0016510916782043702,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,0.16960651289009496,10.36,-1.151136363636363,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,47,2018-11-19,0.0005931198102016608,0.0046566137706769446,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,0.25308641975308643,10.66,-0.9985606060606056,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,47,2018-11-19,0.0005931198102016608,0.0029981906702862557,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,,10.54,-1.021250000000002,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,47,2018-11-19,0.0005931198102016608,0.0044555673414842754,0.008944543828264758,-0.008351424018063098,Lower,0.0,0,0,,10.66,-0.9985606060606056,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,48,2018-11-26,0.0,0.0005754476665799885,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,0.4405797101449275,9.99,-1.1196590909090904,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,48,2018-11-26,0.0,0.0009279778382627229,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,0.052845528455284556,9.99,-1.1196590909090904,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,48,2018-11-26,0.0,0.001041952236954004,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,0.0703125,9.99,-1.1196590909090904,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,48,2018-11-26,0.0005931198102016608,0.00418889461130658,0.009433962264150943,-0.008840842453949282,Lower,0.0,0,0,,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,48,2018-11-26,0.0,0.001053020736180014,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,0.1423948220064725,9.99,-1.1196590909090904,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,48,2018-11-26,0.0,0.000975246361190779,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,,10.37,-0.8796212121212132,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,48,2018-11-26,0.0,0.0008876921847757533,0.009433962264150943,-0.009433962264150943,Lower,0.0,0,0,0.1423948220064725,10.3,-0.8588257575757581,active,nmp_nearby,train,53.50917,-10.07139
Ballynakill,ballynakill,163,Ballynakill,2018,49,2018-12-03,0.0,0.0007079707660132581,0.005681818181818182,-0.005681818181818182,Lower,0.0,0,0,0.2665274878218511,10.42,-0.36473484848484894,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,49,2018-12-03,0.0,0.0011162274905853755,0.005681818181818182,-0.005681818181818182,Lower,0.0,0,0,0.052845528455284556,10.42,-0.36473484848484894,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,49,2018-12-03,0.0,0.0012532937400155336,0.005681818181818182,-0.005681818181818182,Lower,0.0,0,0,0.052845528455284556,10.42,-0.36473484848484894,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,49,2018-12-03,0.0,0.0012666044411453932,0.005681818181818182,-0.005681818181818182,Lower,0.0,0,0,0.0703125,10.42,-0.36473484848484894,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,49,2018-12-03,0.0005931198102016608,0.001976089279494278,0.005681818181818182,-0.005088698371616521,Lower,0.0,0,0,0.1423948220064725,10.73,-0.1746212121212114,active,nmp_core,train,53.45944,-10.07
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,49,2018-12-03,0.0005931198102016608,0.0015991726313783964,0.005681818181818182,-0.005088698371616521,Lower,0.0,0,0,,10.63,-0.20984848484848584,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,49,2018-12-03,0.0005931198102016608,0.002103660928444932,0.005681818181818182,-0.005088698371616521,Lower,0.0,0,0,,10.73,-0.1746212121212114,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,50,2018-12-10,0.0,0.0003465307541515943,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,,9.69,-0.7182061068702286,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,50,2018-12-10,0.0,0.0005263297781355622,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.0703125,9.69,-0.7182061068702286,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,50,2018-12-10,0.0,0.0005910028741106042,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.0703125,9.69,-0.7182061068702286,active,nmp_core,train,53.60389,-9.80278
Rosmuc,rosmuc,174,Rosmuc,2018,50,2018-12-10,0.0005931198102016608,0.0022189946430103196,0.001937984496124031,-0.0013448646859223702,Lower,0.0,0,0,0.2665274878218511,,,active_oisst_gap,nmp_core,train,53.33194,-9.59861
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,50,2018-12-10,0.0,0.0005787424777480619,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.09352517985611511,9.69,-0.7182061068702286,active,nmp_core,train,53.61472,-9.83306
Gubbaros (nearby),gubbaros_nearby,179,Gubbaros,2018,50,2018-12-10,0.0,0.001145128699827071,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,0.1423948220064725,9.95,-0.555114503816796,active,nmp_nearby,train,53.50917,-10.07139
Clifden,clifden,650,Cliffden Outer,2018,50,2018-12-10,0.0,0.0010905219847727576,0.001937984496124031,-0.001937984496124031,Lower,0.0,0,0,,10.12,-0.44427480916030504,active,nmp_core,train,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2018,51,2018-12-17,0.0,0.00042949451646923786,0.0029239766081871343,-0.0029239766081871343,Lower,0.0,0,0,0.2665274878218511,8.99,-1.1709765625,active,nmp_core,train,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2018,51,2018-12-17,0.0,0.0005814479738435145,0.0029239766081871343,-0.0029239766081871343,Lower,0.0,0,0,0.03162055335968379,8.99,-1.1709765625,active,nmp_core,train,53.6,-9.75528
Killary Middle,killary_middle,172,Killary Harbour Middle,2018,51,2018-12-17,0.0,0.0006528893279564537,0.0029239766081871343,-0.0029239766081871343,Lower,0.0,0,0,0.03162055335968379,8.99,-1.1709765625,active,nmp_core,train,53.60389,-9.80278
Killary Outer,killary_outer,175,Killary Harbour Outer,2018,51,2018-12-17,0.0,0.0006393459140407149,0.0029239766081871343,-0.0029239766081871343,Lower,0.0,0,0,0.052845528455284556,8.99,-1.1709765625,active,nmp_core,train,53.61472,-9.83306
Mannin,mannin,177,Mannin,2018,51,2018-12-17,0.0,0.0008812161463321986,0.0029239766081871343,-0.0029239766081871343,Lower,0.0,0,0,0.1423948220064725,9.42,-0.9199999999999999,active,nmp_core,train,53.45944,-10.07
Clifden,clifden,650,Cliffden Outer,2019,1,2018-12-31,0.0,0.0004715040166795479,0.0,0.0,Lower,0.0,0,0,0.5289256198347108,9.87,0.07519999999999882,active,nmp_core,val,53.4915,-10.13339
Ballynakill,ballynakill,163,Ballynakill,2019,2,2019-01-07,0.0,0.0003315548265342279,0.0,0.0,Lower,0.0,0,0,0.2665274878218511,10.16,0.771054545454545,active,nmp_core,val,53.57167,-9.99722
Killary Inner,killary_inner,171,Killary Harbour Inner,2019,2,2019-01-07,0.0,0.00047665295323765986,0.0,0.0,Lower,0.0,0,0,0.03162055335968379,10.16,0.771054545454545,active,nmp_core,val,53.6,-9.75528
