iso_year,iso_week,station_no,station_name,parameter,mean_value,n_days,unit,role
2020,10,30031,Cong Weir,Q,93.160857,7,m3/s,mask_to_corrib_inflow
2020,11,30031,Cong Weir,Q,90.891143,7,m3/s,mask_to_corrib_inflow
2020,12,30031,Cong Weir,Q,86.712571,7,m3/s,mask_to_corrib_inflow
2020,13,30031,Cong Weir,Q,76.479,7,m3/s,mask_to_corrib_inflow
2020,14,30031,Cong Weir,Q,64.310286,7,m3/s,mask_to_corrib_inflow
2020,15,30031,Cong Weir,Q,54.2795,4,m3/s,mask_to_corrib_inflow
2020,19,30031,Cong Weir,Q,20.747,5,m3/s,mask_to_corrib_inflow
2020,20,30031,Cong Weir,Q,16.696429,7,m3/s,mask_to_corrib_inflow
2020,21,30031,Cong Weir,Q,14.503429,7,m3/s,mask_to_corrib_inflow
2020,22,30031,Cong Weir,Q,13.238714,7,m3/s,mask_to_corrib_inflow
2020,23,30031,Cong Weir,Q,11.225286,7,m3/s,mask_to_corrib_inflow
2020,24,30031,Cong Weir,Q,9.552429,7,m3/s,mask_to_corrib_inflow
2020,25,30031,Cong Weir,Q,8.856714,7,m3/s,mask_to_corrib_inflow
2020,26,30031,Cong Weir,Q,10.955143,7,m3/s,mask_to_corrib_inflow
2020,27,30031,Cong Weir,Q,15.280857,7,m3/s,mask_to_corrib_inflow
2020,28,30031,Cong Weir,Q,18.028571,7,m3/s,mask_to_corrib_inflow
2020,29,30031,Cong Weir,Q,17.032429,7,m3/s,mask_to_corrib_inflow
2020,30,30031,Cong Weir,Q,15.202714,7,m3/s,mask_to_corrib_inflow
2020,31,30031,Cong Weir,Q,17.504,7,m3/s,mask_to_corrib_inflow
2020,32,30031,Cong Weir,Q,20.67925,4,m3/s,mask_to_corrib_inflow
2020,33,30031,Cong Weir,Q,12.225286,7,m3/s,mask_to_corrib_inflow
2020,34,30031,Cong Weir,Q,15.017714,7,m3/s,mask_to_corrib_inflow
2020,35,30031,Cong Weir,Q,27.690429,7,m3/s,mask_to_corrib_inflow
2020,36,30031,Cong Weir,Q,30.645,7,m3/s,mask_to_corrib_inflow
2020,37,30031,Cong Weir,Q,29.983857,7,m3/s,mask_to_corrib_inflow
2020,38,30031,Cong Weir,Q,26.238571,7,m3/s,mask_to_corrib_inflow
2020,39,30031,Cong Weir,Q,21.506714,7,m3/s,mask_to_corrib_inflow
2020,41,30031,Cong Weir,Q,17.95,4,m3/s,mask_to_corrib_inflow
2020,42,30031,Cong Weir,Q,16.813,5,m3/s,mask_to_corrib_inflow
2020,43,30031,Cong Weir,Q,26.162571,7,m3/s,mask_to_corrib_inflow
2020,44,30031,Cong Weir,Q,42.736571,7,m3/s,mask_to_corrib_inflow
2020,45,30031,Cong Weir,Q,53.866143,7,m3/s,mask_to_corrib_inflow
2020,46,30031,Cong Weir,Q,56.828,7,m3/s,mask_to_corrib_inflow
2020,47,30031,Cong Weir,Q,68.493143,7,m3/s,mask_to_corrib_inflow
2020,48,30031,Cong Weir,Q,70.200286,7,m3/s,mask_to_corrib_inflow
2020,49,30031,Cong Weir,Q,62.414571,7,m3/s,mask_to_corrib_inflow
2020,50,30031,Cong Weir,Q,58.486571,7,m3/s,mask_to_corrib_inflow
2020,51,30031,Cong Weir,Q,67.100286,7,m3/s,mask_to_corrib_inflow
2020,52,30031,Cong Weir,Q,66.132429,7,m3/s,mask_to_corrib_inflow
2020,53,30031,Cong Weir,Q,66.009429,7,m3/s,mask_to_corrib_inflow
2021,1,30031,Cong Weir,Q,55.933286,7,m3/s,mask_to_corrib_inflow
2021,2,30031,Cong Weir,Q,52.865286,7,m3/s,mask_to_corrib_inflow
2021,3,30031,Cong Weir,Q,58.413143,7,m3/s,mask_to_corrib_inflow
2021,4,30031,Cong Weir,Q,57.943143,7,m3/s,mask_to_corrib_inflow
2021,5,30031,Cong Weir,Q,64.745,7,m3/s,mask_to_corrib_inflow
2021,6,30031,Cong Weir,Q,57.007571,7,m3/s,mask_to_corrib_inflow
2021,7,30031,Cong Weir,Q,59.080286,7,m3/s,mask_to_corrib_inflow
2021,8,30031,Cong Weir,Q,64.998,7,m3/s,mask_to_corrib_inflow
2021,9,30031,Cong Weir,Q,55.702714,7,m3/s,mask_to_corrib_inflow
2021,10,30031,Cong Weir,Q,54.709429,7,m3/s,mask_to_corrib_inflow
2021,11,30031,Cong Weir,Q,55.308143,7,m3/s,mask_to_corrib_inflow
2021,12,30031,Cong Weir,Q,48.326286,7,m3/s,mask_to_corrib_inflow
2021,13,30031,Cong Weir,Q,51.950286,7,m3/s,mask_to_corrib_inflow
2021,14,30031,Cong Weir,Q,45.348286,7,m3/s,mask_to_corrib_inflow
2021,15,30031,Cong Weir,Q,38.393,7,m3/s,mask_to_corrib_inflow
2021,16,30031,Cong Weir,Q,32.484857,7,m3/s,mask_to_corrib_inflow
2021,17,30031,Cong Weir,Q,26.078714,7,m3/s,mask_to_corrib_inflow
2021,18,30031,Cong Weir,Q,23.230571,7,m3/s,mask_to_corrib_inflow
2021,19,30031,Cong Weir,Q,21.964429,7,m3/s,mask_to_corrib_inflow
2021,20,30031,Cong Weir,Q,19.914286,7,m3/s,mask_to_corrib_inflow
2021,21,30031,Cong Weir,Q,22.411714,7,m3/s,mask_to_corrib_inflow
2021,22,30031,Cong Weir,Q,19.179,7,m3/s,mask_to_corrib_inflow
2021,23,30031,Cong Weir,Q,17.267714,7,m3/s,mask_to_corrib_inflow
2021,24,30031,Cong Weir,Q,16.172286,7,m3/s,mask_to_corrib_inflow
2021,25,30031,Cong Weir,Q,14.036143,7,m3/s,mask_to_corrib_inflow
2021,26,30031,Cong Weir,Q,12.696667,3,m3/s,mask_to_corrib_inflow
2021,31,30031,Cong Weir,Q,7.572833,6,m3/s,mask_to_corrib_inflow
2021,32,30031,Cong Weir,Q,11.784143,7,m3/s,mask_to_corrib_inflow
2021,33,30031,Cong Weir,Q,12.762571,7,m3/s,mask_to_corrib_inflow
2021,34,30031,Cong Weir,Q,12.113571,7,m3/s,mask_to_corrib_inflow
2021,35,30031,Cong Weir,Q,10.567714,7,m3/s,mask_to_corrib_inflow
2021,36,30031,Cong Weir,Q,10.629,7,m3/s,mask_to_corrib_inflow
2021,37,30031,Cong Weir,Q,12.257143,7,m3/s,mask_to_corrib_inflow
2021,38,30031,Cong Weir,Q,12.675714,7,m3/s,mask_to_corrib_inflow
2021,39,30031,Cong Weir,Q,15.070429,7,m3/s,mask_to_corrib_inflow
2021,40,30031,Cong Weir,Q,29.251,7,m3/s,mask_to_corrib_inflow
2021,41,30031,Cong Weir,Q,36.451571,7,m3/s,mask_to_corrib_inflow
2021,42,30031,Cong Weir,Q,35.617571,7,m3/s,mask_to_corrib_inflow
2021,43,30031,Cong Weir,Q,39.565,7,m3/s,mask_to_corrib_inflow
2021,44,30031,Cong Weir,Q,41.841143,7,m3/s,mask_to_corrib_inflow
2021,45,30031,Cong Weir,Q,40.273143,7,m3/s,mask_to_corrib_inflow
2021,46,30031,Cong Weir,Q,38.238286,7,m3/s,mask_to_corrib_inflow
2021,47,30031,Cong Weir,Q,33.085429,7,m3/s,mask_to_corrib_inflow
2021,48,30031,Cong Weir,Q,31.160143,7,m3/s,mask_to_corrib_inflow
2021,49,30031,Cong Weir,Q,34.048857,7,m3/s,mask_to_corrib_inflow
2021,50,30031,Cong Weir,Q,34.441571,7,m3/s,mask_to_corrib_inflow
2021,51,30031,Cong Weir,Q,31.398714,7,m3/s,mask_to_corrib_inflow
2021,52,30031,Cong Weir,Q,33.789857,7,m3/s,mask_to_corrib_inflow
2022,1,30031,Cong Weir,Q,37.058714,7,m3/s,mask_to_corrib_inflow
2022,2,30031,Cong Weir,Q,39.142429,7,m3/s,mask_to_corrib_inflow
2022,3,30031,Cong Weir,Q,34.686714,7,m3/s,mask_to_corrib_inflow
2022,4,30031,Cong Weir,Q,29.628,7,m3/s,mask_to_corrib_inflow
2022,5,30031,Cong Weir,Q,26.392714,7,m3/s,mask_to_corrib_inflow
2022,6,30031,Cong Weir,Q,28.258429,7,m3/s,mask_to_corrib_inflow
2022,7,30031,Cong Weir,Q,37.853857,7,m3/s,mask_to_corrib_inflow
2022,8,30031,Cong Weir,Q,47.926714,7,m3/s,mask_to_corrib_inflow
2022,9,30031,Cong Weir,Q,44.936571,7,m3/s,mask_to_corrib_inflow
2022,10,30031,Cong Weir,Q,40.755429,7,m3/s,mask_to_corrib_inflow
2022,11,30031,Cong Weir,Q,40.751857,7,m3/s,mask_to_corrib_inflow
2022,12,30031,Cong Weir,Q,35.939571,7,m3/s,mask_to_corrib_inflow
2022,13,30031,Cong Weir,Q,29.524,7,m3/s,mask_to_corrib_inflow
2022,14,30031,Cong Weir,Q,23.957857,7,m3/s,mask_to_corrib_inflow
2022,15,30031,Cong Weir,Q,19.273286,7,m3/s,mask_to_corrib_inflow
2022,16,30031,Cong Weir,Q,18.122429,7,m3/s,mask_to_corrib_inflow
2022,17,30031,Cong Weir,Q,15.45,7,m3/s,mask_to_corrib_inflow
2022,18,30031,Cong Weir,Q,13.92,7,m3/s,mask_to_corrib_inflow
2022,19,30031,Cong Weir,Q,15.576286,7,m3/s,mask_to_corrib_inflow
2022,20,30031,Cong Weir,Q,15.875429,7,m3/s,mask_to_corrib_inflow
2022,21,30031,Cong Weir,Q,16.024857,7,m3/s,mask_to_corrib_inflow
2022,22,30031,Cong Weir,Q,14.067,7,m3/s,mask_to_corrib_inflow
2022,23,30031,Cong Weir,Q,12.573857,7,m3/s,mask_to_corrib_inflow
2022,24,30031,Cong Weir,Q,11.836429,7,m3/s,mask_to_corrib_inflow
2022,25,30031,Cong Weir,Q,11.135429,7,m3/s,mask_to_corrib_inflow
2022,26,30031,Cong Weir,Q,16.795857,7,m3/s,mask_to_corrib_inflow
2022,27,30031,Cong Weir,Q,15.847571,7,m3/s,mask_to_corrib_inflow
2022,28,30031,Cong Weir,Q,13.330571,7,m3/s,mask_to_corrib_inflow
2022,29,30031,Cong Weir,Q,11.483143,7,m3/s,mask_to_corrib_inflow
2022,30,30031,Cong Weir,Q,10.639,7,m3/s,mask_to_corrib_inflow
2022,31,30031,Cong Weir,Q,10.506571,7,m3/s,mask_to_corrib_inflow
2022,32,30031,Cong Weir,Q,9.168286,7,m3/s,mask_to_corrib_inflow
2022,33,30031,Cong Weir,Q,7.709714,7,m3/s,mask_to_corrib_inflow
2022,34,30031,Cong Weir,Q,6.778571,7,m3/s,mask_to_corrib_inflow
2022,35,30031,Cong Weir,Q,6.022571,7,m3/s,mask_to_corrib_inflow
2022,36,30031,Cong Weir,Q,6.685143,7,m3/s,mask_to_corrib_inflow
2022,37,30031,Cong Weir,Q,6.546714,7,m3/s,mask_to_corrib_inflow
2022,38,30031,Cong Weir,Q,6.122429,7,m3/s,mask_to_corrib_inflow
2022,39,30031,Cong Weir,Q,7.068,7,m3/s,mask_to_corrib_inflow
2022,40,30031,Cong Weir,Q,13.171429,7,m3/s,mask_to_corrib_inflow
2022,41,30031,Cong Weir,Q,17.780714,7,m3/s,mask_to_corrib_inflow
2022,42,30031,Cong Weir,Q,23.999286,7,m3/s,mask_to_corrib_inflow
2022,43,30031,Cong Weir,Q,30.192143,7,m3/s,mask_to_corrib_inflow
2022,44,30031,Cong Weir,Q,39.340857,7,m3/s,mask_to_corrib_inflow
2022,45,30031,Cong Weir,Q,49.425429,7,m3/s,mask_to_corrib_inflow
2022,46,30031,Cong Weir,Q,50.291143,7,m3/s,mask_to_corrib_inflow
2022,47,30031,Cong Weir,Q,53.690286,7,m3/s,mask_to_corrib_inflow
2022,48,30031,Cong Weir,Q,58.649,7,m3/s,mask_to_corrib_inflow
2022,49,30031,Cong Weir,Q,49.828,7,m3/s,mask_to_corrib_inflow
2022,50,30031,Cong Weir,Q,42.131857,7,m3/s,mask_to_corrib_inflow
2022,51,30031,Cong Weir,Q,43.478714,7,m3/s,mask_to_corrib_inflow
2022,52,30031,Cong Weir,Q,52.435286,7,m3/s,mask_to_corrib_inflow
2023,1,30031,Cong Weir,Q,59.927286,7,m3/s,mask_to_corrib_inflow
2023,2,30031,Cong Weir,Q,71.391571,7,m3/s,mask_to_corrib_inflow
2023,3,30031,Cong Weir,Q,72.341571,7,m3/s,mask_to_corrib_inflow
2023,4,30031,Cong Weir,Q,63.828857,7,m3/s,mask_to_corrib_inflow
2023,5,30031,Cong Weir,Q,52.406429,7,m3/s,mask_to_corrib_inflow
2023,6,30031,Cong Weir,Q,44.142286,7,m3/s,mask_to_corrib_inflow
2023,7,30031,Cong Weir,Q,38.176714,7,m3/s,mask_to_corrib_inflow
2023,8,30031,Cong Weir,Q,34.652429,7,m3/s,mask_to_corrib_inflow
2023,9,30031,Cong Weir,Q,29.086571,7,m3/s,mask_to_corrib_inflow
2023,10,30031,Cong Weir,Q,23.657143,7,m3/s,mask_to_corrib_inflow
2023,11,30031,Cong Weir,Q,32.586429,7,m3/s,mask_to_corrib_inflow
2023,12,30031,Cong Weir,Q,42.499143,7,m3/s,mask_to_corrib_inflow
2023,13,30031,Cong Weir,Q,44.550857,7,m3/s,mask_to_corrib_inflow
2023,14,30031,Cong Weir,Q,41.460143,7,m3/s,mask_to_corrib_inflow
2023,15,30031,Cong Weir,Q,40.112286,7,m3/s,mask_to_corrib_inflow
2023,16,30031,Cong Weir,Q,36.859429,7,m3/s,mask_to_corrib_inflow
2023,17,30031,Cong Weir,Q,31.464857,7,m3/s,mask_to_corrib_inflow
2023,18,30031,Cong Weir,Q,26.694857,7,m3/s,mask_to_corrib_inflow
2023,19,30031,Cong Weir,Q,25.721429,7,m3/s,mask_to_corrib_inflow
2023,20,30031,Cong Weir,Q,21.710286,7,m3/s,mask_to_corrib_inflow
2023,21,30031,Cong Weir,Q,16.918857,7,m3/s,mask_to_corrib_inflow
2023,22,30031,Cong Weir,Q,13.996571,7,m3/s,mask_to_corrib_inflow
2023,23,30031,Cong Weir,Q,11.844429,7,m3/s,mask_to_corrib_inflow
2023,24,30031,Cong Weir,Q,10.068714,7,m3/s,mask_to_corrib_inflow
2023,25,30031,Cong Weir,Q,9.625857,7,m3/s,mask_to_corrib_inflow
2023,26,30031,Cong Weir,Q,10.627286,7,m3/s,mask_to_corrib_inflow
2023,27,30031,Cong Weir,Q,11.708286,7,m3/s,mask_to_corrib_inflow
2023,28,30031,Cong Weir,Q,16.184857,7,m3/s,mask_to_corrib_inflow
2023,29,30031,Cong Weir,Q,23.205286,7,m3/s,mask_to_corrib_inflow
2023,30,30031,Cong Weir,Q,21.829714,7,m3/s,mask_to_corrib_inflow
2023,31,30031,Cong Weir,Q,23.785429,7,m3/s,mask_to_corrib_inflow
2023,32,30031,Cong Weir,Q,24.744,7,m3/s,mask_to_corrib_inflow
2023,33,30031,Cong Weir,Q,24.856714,7,m3/s,mask_to_corrib_inflow
2023,34,30031,Cong Weir,Q,26.115286,7,m3/s,mask_to_corrib_inflow
2023,35,30031,Cong Weir,Q,22.333857,7,m3/s,mask_to_corrib_inflow
2023,36,30031,Cong Weir,Q,18.080429,7,m3/s,mask_to_corrib_inflow
2023,37,30031,Cong Weir,Q,15.193714,7,m3/s,mask_to_corrib_inflow
2023,38,30031,Cong Weir,Q,16.314429,7,m3/s,mask_to_corrib_inflow
2023,39,30031,Cong Weir,Q,28.689286,7,m3/s,mask_to_corrib_inflow
2023,40,30031,Cong Weir,Q,34.152857,7,m3/s,mask_to_corrib_inflow
2023,41,30031,Cong Weir,Q,32.517714,7,m3/s,mask_to_corrib_inflow
2023,42,30031,Cong Weir,Q,34.325,7,m3/s,mask_to_corrib_inflow
2023,43,30031,Cong Weir,Q,39.664429,7,m3/s,mask_to_corrib_inflow
2023,44,30031,Cong Weir,Q,40.492286,7,m3/s,mask_to_corrib_inflow
2023,45,30031,Cong Weir,Q,42.419714,7,m3/s,mask_to_corrib_inflow
2023,46,30031,Cong Weir,Q,50.944857,7,m3/s,mask_to_corrib_inflow
2023,47,30031,Cong Weir,Q,53.625143,7,m3/s,mask_to_corrib_inflow
2023,48,30031,Cong Weir,Q,47.197857,7,m3/s,mask_to_corrib_inflow
2023,49,30031,Cong Weir,Q,45.742286,7,m3/s,mask_to_corrib_inflow
2023,50,30031,Cong Weir,Q,55.806429,7,m3/s,mask_to_corrib_inflow
2023,51,30031,Cong Weir,Q,57.231,7,m3/s,mask_to_corrib_inflow
2023,52,30031,Cong Weir,Q,61.737714,7,m3/s,mask_to_corrib_inflow
2024,1,30031,Cong Weir,Q,71.55,7,m3/s,mask_to_corrib_inflow
2024,2,30031,Cong Weir,Q,62.672143,7,m3/s,mask_to_corrib_inflow
2024,3,30031,Cong Weir,Q,52.396429,7,m3/s,mask_to_corrib_inflow
2024,4,30031,Cong Weir,Q,65.341571,7,m3/s,mask_to_corrib_inflow
2024,5,30031,Cong Weir,Q,62.746571,7,m3/s,mask_to_corrib_inflow
2024,6,30031,Cong Weir,Q,58.033714,7,m3/s,mask_to_corrib_inflow
2024,7,30031,Cong Weir,Q,56.784286,7,m3/s,mask_to_corrib_inflow
2024,8,30031,Cong Weir,Q,55.310571,7,m3/s,mask_to_corrib_inflow
2024,9,30031,Cong Weir,Q,52.983286,7,m3/s,mask_to_corrib_inflow
2024,10,30031,Cong Weir,Q,50.345857,7,m3/s,mask_to_corrib_inflow
2024,11,30031,Cong Weir,Q,48.670571,7,m3/s,mask_to_corrib_inflow
2024,12,30031,Cong Weir,Q,49.812,7,m3/s,mask_to_corrib_inflow
2024,13,30031,Cong Weir,Q,50.101571,7,m3/s,mask_to_corrib_inflow
2024,14,30031,Cong Weir,Q,46.478143,7,m3/s,mask_to_corrib_inflow
2024,15,30031,Cong Weir,Q,48.195857,7,m3/s,mask_to_corrib_inflow
2024,16,30031,Cong Weir,Q,47.160714,7,m3/s,mask_to_corrib_inflow
2024,17,30031,Cong Weir,Q,40.537,7,m3/s,mask_to_corrib_inflow
2024,18,30031,Cong Weir,Q,35.047,7,m3/s,mask_to_corrib_inflow
2024,19,30031,Cong Weir,Q,28.932,7,m3/s,mask_to_corrib_inflow
2024,20,30031,Cong Weir,Q,24.043,7,m3/s,mask_to_corrib_inflow
2024,21,30031,Cong Weir,Q,19.266429,7,m3/s,mask_to_corrib_inflow
2024,22,30031,Cong Weir,Q,16.665429,7,m3/s,mask_to_corrib_inflow
2024,23,30031,Cong Weir,Q,14.311429,7,m3/s,mask_to_corrib_inflow
2024,24,30031,Cong Weir,Q,12.690857,7,m3/s,mask_to_corrib_inflow
2024,25,30031,Cong Weir,Q,12.059,7,m3/s,mask_to_corrib_inflow
2024,26,30031,Cong Weir,Q,11.628714,7,m3/s,mask_to_corrib_inflow
2024,27,30031,Cong Weir,Q,10.921714,7,m3/s,mask_to_corrib_inflow
2024,28,30031,Cong Weir,Q,9.424286,7,m3/s,mask_to_corrib_inflow
2024,29,30031,Cong Weir,Q,8.432143,7,m3/s,mask_to_corrib_inflow
2024,30,30031,Cong Weir,Q,8.36,7,m3/s,mask_to_corrib_inflow
2024,31,30031,Cong Weir,Q,8.003,7,m3/s,mask_to_corrib_inflow
2024,32,30031,Cong Weir,Q,11.666714,7,m3/s,mask_to_corrib_inflow
2024,33,30031,Cong Weir,Q,13.33,7,m3/s,mask_to_corrib_inflow
2024,34,30031,Cong Weir,Q,17.473714,7,m3/s,mask_to_corrib_inflow
2024,35,30031,Cong Weir,Q,27.100429,7,m3/s,mask_to_corrib_inflow
2024,36,30031,Cong Weir,Q,24.887143,7,m3/s,mask_to_corrib_inflow
2024,37,30031,Cong Weir,Q,19.935714,7,m3/s,mask_to_corrib_inflow
2024,38,30031,Cong Weir,Q,17.912429,7,m3/s,mask_to_corrib_inflow
2024,39,30031,Cong Weir,Q,14.580286,7,m3/s,mask_to_corrib_inflow
2024,40,30031,Cong Weir,Q,12.786286,7,m3/s,mask_to_corrib_inflow
2024,41,30031,Cong Weir,Q,12.814857,7,m3/s,mask_to_corrib_inflow
2024,42,30031,Cong Weir,Q,12.821,7,m3/s,mask_to_corrib_inflow
2024,43,30031,Cong Weir,Q,21.342571,7,m3/s,mask_to_corrib_inflow
2024,44,30031,Cong Weir,Q,26.398143,7,m3/s,mask_to_corrib_inflow
2024,45,30031,Cong Weir,Q,22.586571,7,m3/s,mask_to_corrib_inflow
2024,46,30031,Cong Weir,Q,18.244286,7,m3/s,mask_to_corrib_inflow
2024,47,30031,Cong Weir,Q,22.844714,7,m3/s,mask_to_corrib_inflow
2024,48,30031,Cong Weir,Q,39.616286,7,m3/s,mask_to_corrib_inflow
2024,49,30031,Cong Weir,Q,44.718714,7,m3/s,mask_to_corrib_inflow
2024,50,30031,Cong Weir,Q,46.408571,7,m3/s,mask_to_corrib_inflow
2024,51,30031,Cong Weir,Q,43.155286,7,m3/s,mask_to_corrib_inflow
2024,52,30031,Cong Weir,Q,41.773571,7,m3/s,mask_to_corrib_inflow
2025,1,30031,Cong Weir,Q,40.920286,7,m3/s,mask_to_corrib_inflow
2025,2,30031,Cong Weir,Q,38.164857,7,m3/s,mask_to_corrib_inflow
2025,3,30031,Cong Weir,Q,37.006857,7,m3/s,mask_to_corrib_inflow
2025,4,30031,Cong Weir,Q,36.253286,7,m3/s,mask_to_corrib_inflow
2025,5,30031,Cong Weir,Q,42.848286,7,m3/s,mask_to_corrib_inflow
2025,6,30031,Cong Weir,Q,47.199429,7,m3/s,mask_to_corrib_inflow
2025,7,30031,Cong Weir,Q,43.138571,7,m3/s,mask_to_corrib_inflow
2025,8,30031,Cong Weir,Q,46.5,7,m3/s,mask_to_corrib_inflow
2025,9,30031,Cong Weir,Q,53.936571,7,m3/s,mask_to_corrib_inflow
2025,10,30031,Cong Weir,Q,50.539,7,m3/s,mask_to_corrib_inflow
2025,11,30031,Cong Weir,Q,45.176857,7,m3/s,mask_to_corrib_inflow
2025,12,30031,Cong Weir,Q,37.307143,7,m3/s,mask_to_corrib_inflow
2025,13,30031,Cong Weir,Q,31.210429,7,m3/s,mask_to_corrib_inflow
2025,14,30031,Cong Weir,Q,25.852714,7,m3/s,mask_to_corrib_inflow
2025,15,30031,Cong Weir,Q,19.441857,7,m3/s,mask_to_corrib_inflow
2025,16,30031,Cong Weir,Q,16.182,7,m3/s,mask_to_corrib_inflow
2025,17,30031,Cong Weir,Q,20.951429,7,m3/s,mask_to_corrib_inflow
2025,18,30031,Cong Weir,Q,25.264143,7,m3/s,mask_to_corrib_inflow
2025,19,30031,Cong Weir,Q,19.775286,7,m3/s,mask_to_corrib_inflow
2025,20,30031,Cong Weir,Q,15.414571,7,m3/s,mask_to_corrib_inflow
2025,21,30031,Cong Weir,Q,13.138714,7,m3/s,mask_to_corrib_inflow
2025,22,30031,Cong Weir,Q,12.711286,7,m3/s,mask_to_corrib_inflow
2025,23,30031,Cong Weir,Q,13.716,7,m3/s,mask_to_corrib_inflow
2025,24,30031,Cong Weir,Q,13.802,7,m3/s,mask_to_corrib_inflow
2025,25,30031,Cong Weir,Q,13.554857,7,m3/s,mask_to_corrib_inflow
2025,26,30031,Cong Weir,Q,13.078286,7,m3/s,mask_to_corrib_inflow
2025,27,30031,Cong Weir,Q,15.562571,7,m3/s,mask_to_corrib_inflow
2025,28,30031,Cong Weir,Q,15.483571,7,m3/s,mask_to_corrib_inflow
2025,29,30031,Cong Weir,Q,15.114143,7,m3/s,mask_to_corrib_inflow
2025,30,30031,Cong Weir,Q,16.331143,7,m3/s,mask_to_corrib_inflow
2025,31,30031,Cong Weir,Q,15.252286,7,m3/s,mask_to_corrib_inflow
2025,32,30031,Cong Weir,Q,14.562143,7,m3/s,mask_to_corrib_inflow
2025,33,30031,Cong Weir,Q,13.124429,7,m3/s,mask_to_corrib_inflow
2025,34,30031,Cong Weir,Q,11.335286,7,m3/s,mask_to_corrib_inflow
2025,35,30031,Cong Weir,Q,11.043286,7,m3/s,mask_to_corrib_inflow
2025,36,30031,Cong Weir,Q,16.781714,7,m3/s,mask_to_corrib_inflow
2025,37,30031,Cong Weir,Q,19.222571,7,m3/s,mask_to_corrib_inflow
2025,38,30031,Cong Weir,Q,30.375714,7,m3/s,mask_to_corrib_inflow
2025,39,30031,Cong Weir,Q,29.778857,7,m3/s,mask_to_corrib_inflow
2025,40,30031,Cong Weir,Q,37.484143,7,m3/s,mask_to_corrib_inflow
2025,41,30031,Cong Weir,Q,46.034286,7,m3/s,mask_to_corrib_inflow
2025,42,30031,Cong Weir,Q,39.945143,7,m3/s,mask_to_corrib_inflow
2025,43,30031,Cong Weir,Q,36.668,7,m3/s,mask_to_corrib_inflow
2025,44,30031,Cong Weir,Q,35.258,7,m3/s,mask_to_corrib_inflow
2025,45,30031,Cong Weir,Q,40.898143,7,m3/s,mask_to_corrib_inflow
2025,46,30031,Cong Weir,Q,47.827857,7,m3/s,mask_to_corrib_inflow
2025,47,30031,Cong Weir,Q,46.613571,7,m3/s,mask_to_corrib_inflow
2025,48,30031,Cong Weir,Q,47.294429,7,m3/s,mask_to_corrib_inflow
2025,49,30031,Cong Weir,Q,50.159286,7,m3/s,mask_to_corrib_inflow
2025,50,30031,Cong Weir,Q,60.033333,3,m3/s,mask_to_corrib_inflow
2009,14,30061,Wolfe Tone Br,Q,50.605,6,m3/s,primary_corrib_outflow
2009,15,30061,Wolfe Tone Br,Q,56.730286,7,m3/s,primary_corrib_outflow
2009,16,30061,Wolfe Tone Br,Q,96.351286,7,m3/s,primary_corrib_outflow
2009,17,30061,Wolfe Tone Br,Q,61.303,7,m3/s,primary_corrib_outflow
2009,18,30061,Wolfe Tone Br,Q,90.576857,7,m3/s,primary_corrib_outflow
2009,19,30061,Wolfe Tone Br,Q,83.408571,7,m3/s,primary_corrib_outflow
2009,20,30061,Wolfe Tone Br,Q,100.593714,7,m3/s,primary_corrib_outflow
2009,21,30061,Wolfe Tone Br,Q,131.984143,7,m3/s,primary_corrib_outflow
2009,22,30061,Wolfe Tone Br,Q,79.450429,7,m3/s,primary_corrib_outflow
2009,23,30061,Wolfe Tone Br,Q,47.976143,7,m3/s,primary_corrib_outflow
2009,24,30061,Wolfe Tone Br,Q,33.270143,7,m3/s,primary_corrib_outflow
2009,25,30061,Wolfe Tone Br,Q,36.005,7,m3/s,primary_corrib_outflow
2009,26,30061,Wolfe Tone Br,Q,32.806714,7,m3/s,primary_corrib_outflow
2009,27,30061,Wolfe Tone Br,Q,31.620286,7,m3/s,primary_corrib_outflow
2009,28,30061,Wolfe Tone Br,Q,34.560286,7,m3/s,primary_corrib_outflow
2009,29,30061,Wolfe Tone Br,Q,53.047714,7,m3/s,primary_corrib_outflow
2009,30,30061,Wolfe Tone Br,Q,57.662857,7,m3/s,primary_corrib_outflow
2009,31,30061,Wolfe Tone Br,Q,69.151571,7,m3/s,primary_corrib_outflow
2009,32,30061,Wolfe Tone Br,Q,66.357714,7,m3/s,primary_corrib_outflow
2009,33,30061,Wolfe Tone Br,Q,60.248714,7,m3/s,primary_corrib_outflow
2009,34,30061,Wolfe Tone Br,Q,129.963857,7,m3/s,primary_corrib_outflow
2009,35,30061,Wolfe Tone Br,Q,171.187571,7,m3/s,primary_corrib_outflow
2009,36,30061,Wolfe Tone Br,Q,175.807286,7,m3/s,primary_corrib_outflow
2009,37,30061,Wolfe Tone Br,Q,171.441143,7,m3/s,primary_corrib_outflow
2009,38,30061,Wolfe Tone Br,Q,126.081286,7,m3/s,primary_corrib_outflow
2009,39,30061,Wolfe Tone Br,Q,101.797714,7,m3/s,primary_corrib_outflow
2009,40,30061,Wolfe Tone Br,Q,71.149429,7,m3/s,primary_corrib_outflow
2009,41,30061,Wolfe Tone Br,Q,47.903714,7,m3/s,primary_corrib_outflow
2009,42,30061,Wolfe Tone Br,Q,40.074,7,m3/s,primary_corrib_outflow
2009,43,30061,Wolfe Tone Br,Q,53.862571,7,m3/s,primary_corrib_outflow
