iso_year,iso_week,met_mace_glorad,met_mace_sun,met_mace_wdsp,met_mace_rain,met_belmullet_glorad,met_belmullet_sun,met_belmullet_wdsp,met_belmullet_rain,met_newport_glorad,met_newport_sun,met_newport_wdsp,met_newport_rain,met_valentia_glorad,met_valentia_sun,met_valentia_wdsp,met_valentia_rain,met_malin_glorad,met_malin_sun,met_malin_wdsp,met_malin_rain,met_west_glorad,met_west_sun,met_west_wdsp,met_sun,met_glorad,met_wdsp
1943,41,,,,,,,,,,,,,,,11.6,5.1000000000000005,,,,,,,11.6,,,
1943,42,,,,,,,,,,,,,,,13.528571428571428,8.471428571428572,,,,,,,13.528571428571428,,,
1943,43,,,,,,,,,,,,,,,18.5,12.55714285714286,,,,,,,18.5,,,
1943,44,,,,,,,,,,,,,,,10.685714285714283,3.6857142857142855,,,,,,,10.685714285714283,,,
1943,45,,,,,,,,,,,,,,,15.742857142857142,4.142857142857143,,,,,,,15.742857142857142,,,
1943,46,,,,,,,,,,,,,,,10.1,2.028571428571429,,,,,,,10.1,,,
1943,47,,,,,,,,,,,,,,,13.728571428571428,4.3,,,,,,,13.728571428571428,,,
1943,48,,,,,,,,,,,,,,,12.842857142857143,3.971428571428572,,,,,,,12.842857142857143,,,
1943,49,,,,,,,,,,,,,,,9.4,1.0285714285714287,,,,,,,9.4,,,
1943,50,,,,,,,,,,,,,,,13.27142857142857,4.285714285714286,,,,,,,13.27142857142857,,,
1943,51,,,,,,,,,,,,,,,13.685714285714283,2.8857142857142857,,,,,,,13.685714285714283,,,
1943,52,,,,,,,,,,,,,,,11.0,0.5142857142857142,,,,,,,11.0,,,
1944,1,,,,,,,,,,,,,,,10.857142857142858,1.6857142857142855,,,,,,,10.857142857142858,,,
1944,2,,,,,,,,,,,,,,,13.514285714285714,7.128571428571428,,,,,,,13.514285714285714,,,
1944,3,,,,,,,,,,,,,,,16.385714285714286,7.614285714285715,,,,,,,16.385714285714286,,,
1944,4,,,,,,,,,,,,,,,20.77142857142857,3.457142857142857,,,,,,,20.77142857142857,,,
1944,5,,,,,,,,,,,,,,,15.071428571428571,4.257142857142857,,,,,,,15.071428571428571,,,
1944,6,,,,,,,,,,,,,,,11.9,1.4714285714285715,,,,,,,11.9,,,
1944,7,,,,,,,,,,,,,,,8.085714285714285,0.9142857142857144,,,,,,,8.085714285714285,,,
1944,8,,,,,,,,,,,,,,,13.585714285714284,1.1428571428571428,,,,,,,13.585714285714284,,,
1944,9,,,,,,,,,,,,,,,6.928571428571429,0.3857142857142857,,,,,,,6.928571428571429,,,
1944,10,,,,,,,,,,,,,,,9.228571428571428,0.1571428571428571,,,,,,,9.228571428571428,,,
1944,11,,,,,,,,,,,,,,,9.4,0.6571428571428571,,,,,,,9.4,,,
1944,12,,,,,,,,,,,,,,,8.17142857142857,0.0285714285714285,,,,,,,8.17142857142857,,,
1944,13,,,,,,,,,,,,,,,9.228571428571428,5.571428571428571,,,,,,,9.228571428571428,,,
1944,14,,,,,,,,,,,,,,,11.042857142857144,2.542857142857143,,,,,,,11.042857142857144,,,
1944,15,,,,,,,,,,,,,,,11.271428571428572,4.785714285714286,,,,,,,11.271428571428572,,,
1944,16,,,,,,,,,,,,,,,11.171428571428573,3.014285714285714,,,,,,,11.171428571428573,,,
1944,17,,,,,,,,,,,,,,,5.885714285714286,0.0,,,,,,,5.885714285714286,,,
1944,18,,,,,,,,,,,,,,,13.585714285714284,1.4142857142857144,,,,,,,13.585714285714284,,,
1944,19,,,,,,,,,,,,,,,9.757142857142856,0.0,,,,,,,9.757142857142856,,,
1944,20,,,,,,,,,,,,,,,8.842857142857143,0.3714285714285714,,,,,,,8.842857142857143,,,
1944,21,,,,,,,,,,,,,,,11.114285714285714,3.2142857142857144,,,,,,,11.114285714285714,,,
